Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
papua indonesia hijab cadar orang orang wanita yahudi pakai cadar,0,0,0,0,0,0,0,0,0,0,0,0
biaya pilihan kepala daerah langsung mahal zulkifli dewan perwakilan rakyat daerah oke,0,0,0,0,0,0,0,0,0,0,0,0
6922 nwedeeeh ky brother from another haha ajar anak paham gue berkirim chat te awa mulu gue sakit perut open minded friendly kocak suka dipikirannya mulu,0,1,0,0,0,0,0,0,0,0,0,0
gubernur terpilih hancur perbuatannya lihat ahok no 1,1,0,1,0,0,0,0,0,1,1,0,0
dasar,1,0,1,0,0,0,0,0,1,1,0,0
muka,1,1,1,0,0,0,1,1,0,1,0,0
islam nusantara na inya mengakui islam cina islam inggris islam hongkong islam nusantara turunannya islam sunda islam,0,0,0,0,0,0,0,0,0,0,0,0
massa tuntut kejaksaan tuntaskan dugaan korupsi pakai dairi,0,0,0,0,0,0,0,0,0,0,0,0
keberatan diwakili setya novanto dewan perwakilan rakyat ri pecat setya novanto dewan perwakilan rakyat ri,1,0,1,0,0,0,0,0,1,0,0,1
tenaga kerja indonesia hongkong takut tenaga kerja indonesia x9cdipengaruhi x9d ustaz ustaz 212 menjelang pemilihan presiden suara suara ln diamankan uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0
ai indonesia zombi mengancam negara kesatuan republik indonesia umat islam ganyang ai indonesia uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
alasan novanto te idur pembukaan musyawarah golkar via,0,0,0,0,0,0,0,0,0,0,0,0
jagalah kesehatan berpikir berlogika 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
dibunuh usia 12 jantina manakah pilih dilahirkan peluang rahim,0,0,0,0,0,0,0,0,0,0,0,0
refleks sarah mencubit pinggang sang adam motor dilajukan cepatnya alisnya te aut kesal lantas meluncurkan protes membawa gadis preman pasar,1,1,1,0,0,0,1,0,0,1,0,0
berbicara ahmad dhani,1,1,1,0,0,0,0,0,1,1,0,0
front pembela islam gelar jihad konstitusional lengserkan jokowi uniform resource locator bijak berpendapat indonesia mohabbatein,1,0,1,0,0,0,0,0,1,1,0,0
biadab pekerja cina membuang bendera indonesia tanah tiongkok uniform resource locator,1,1,1,0,0,1,0,0,0,1,0,0
johor negeri pesat pembangunan golongan profesional menjaga agama,0,0,0,0,0,0,0,0,0,0,0,0
kelakuan ekstrak tinja ngoaaahahaaaaa salam ai keadilan sejahtera penjahat kelamin syariat,1,1,0,1,0,0,0,0,1,0,1,0
bahasa xae,0,0,0,0,0,0,0,0,0,0,0,0
pepatah cocoknya jongos nyaring mengibulnya saking sibuk kerja pencitraan dolar meroket tablo plonga,1,1,1,0,0,0,0,0,1,1,0,0
ya ribet sekolah muhammadiyah papua siswanya kristen muridnya dipaksa pakai jilbab gurunya berjilbab muslimah,0,0,0,0,0,0,0,0,0,0,0,0
p e r gunung pelangi rainbow gunung warna membentuk bukit indah sepe i indonesia suku agama etnik membentuk indonesia perbedaannya menyajikan keindahan harmoni berbangsa b a a negara kesatuan republik indonesia bangga,0,0,0,0,0,0,0,0,0,0,0,0
hai ahok memikirkan wan abut cetek memikirnya merek islam otak,1,1,1,0,1,0,0,0,0,1,0,0
presiden jokowi soroti iklan asian games media massa minim,0,0,0,0,0,0,0,0,0,0,0,0
menulis twit kelas kakap pengikut puluh ribu sayang sialan haram jadah men fitnah dasar x91 x8e,1,1,1,0,0,0,0,0,1,1,0,0
masuk katagori barisan dajjal bu suka,1,1,1,0,0,0,0,0,1,1,0,0
kena ya suka ahok kena,1,1,0,1,0,0,0,0,1,0,1,0
merindukan suha o ya monggo menyebarkan hoaks menyerang presiden menyebar hoaks menyerang presiden hilang wkwk,0,0,0,0,0,0,0,0,0,0,0,0
cinta memiliki orang dicintai wkwk kasihan suka bilang cinta memiliki,1,1,1,0,0,0,0,0,1,1,0,0
peh weh,0,0,0,0,0,0,0,0,0,0,0,0
abraham samad ogah menteri dicalonkan presiden,0,0,0,0,0,0,0,0,0,0,0,0
kepala seksi perlindungan pemberdayaan balai pelayanan penempatan perlindungan tenaga kerja indonesia padang valerie chistie faisal memdampingi tenaga kerja indonesia purna binaan balai pelayanan penempatan perlindungan tenaga kerja indonesia padang survei tim penilaian badan ekonomi kreatif indonesia uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
istana dikuasai rakyat lengserkan jokowi jokowi diktator rakyat tentara nasional indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,0,0,1
alasan gereja katolik mudah disitir seenak udel umatnya nsy gereja katolik flores sekelompok umat diusir gereja keterlibatan,0,0,0,0,0,0,0,0,0,0,0,0
indobet 365 result japan keluaran togel japan rabu 28 maret 2018 result 9 1 0 3 shio nurl uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
umat nasrani dengar pendeta berbicara memilih pemimpin kristen pendeta mengajarkan memilih pemimpin jujur mengayomi rakyat menjaga negara kesatuan republik indonesia regardless apapun agamanya,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,0,0,0,0,0,0,0
prabowo kuli indonesia kalah saing uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
oh sekolah mayoritas tionghoa dibedakan pribumi 11 12 kepala sekolahnya pribumi,0,0,0,0,0,0,0,0,0,0,0,0
kamar dagang industri gubernur suka marah marah dipilih,0,0,0,0,0,0,0,0,0,0,0,0
nasib uzur,1,1,1,0,0,0,0,0,1,1,0,0
silakan menangis silakan iri silakan menyaingi exo exol but mimpi ketinggian juragan presiden korea fan exo anak jokowi fan exo exo selebihnya lebihnya pokoknya wkwk gosa sok menyaingi exo medals mtvbrkpopexo premios mt,0,0,0,0,0,0,0,0,0,0,0,0
teh kasih tb tb mengajak omong orang minum kopi bioskop orang mengajak mengobrol xa4 xa3,0,0,0,0,0,0,0,0,0,0,0,0
yahudi,0,0,0,0,0,0,0,0,0,0,0,0
sepemikiranya gerung kitab suci pakai agama islam agama agama ternista,1,1,1,0,1,0,0,0,0,1,0,0
minder ketemu teman sekolah dasar sekolah katolik terbagus pelajaran pelajaran aktivitas sekolah kalah,0,0,0,0,0,0,0,0,0,0,0,0
np flashback masker rambutmu bahannya mudah tinggal memilih masker alpukat telur santan buah buahan lidah serasi,0,0,0,0,0,0,0,0,0,0,0,0
lt lt lt warga badui selesai memperingati tradisi seba pendopo pemerintah kabupaten lebak dilanjutkan be emu gubernur banten wahidin halim sabtu 21 4 seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0
bangsaaat beloon ajggggggggg,1,1,1,0,0,0,0,0,1,1,0,0
giat piket patroli brigadir adik rudi brigadir erik iskandar pam gatur perempatan tarum timur binong antisipasi berangkat hajian situasi aman tenaga kerja bermain lancar uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
suaranya mati kekenyangan,1,1,0,1,0,0,0,0,1,0,1,0
ai,1,1,0,1,0,0,0,0,1,0,1,0
defisit mbok dagel to min uang dicetak 2 sistem 1 pseudo gold pakai cadangan emas defisit defisit 2 uang fiat jaminan aset defisit jaminan asetnya,0,0,0,0,0,0,0,0,0,0,0,0
,1,1,1,0,0,0,0,0,1,1,0,0
gue lihatnya,0,1,0,0,0,0,0,0,0,0,0,0
dosen oi adik armando dipolisikan terkait penodaan agama denny,0,0,0,0,0,0,0,0,0,0,0,0
ayo ah uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
cc nafsu tenaga uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
xl,0,1,0,0,0,0,0,0,0,0,0,0
ceng,1,1,1,0,0,0,1,0,0,1,0,0
40 jokowi mundur bergelar negarawan mustahil be ahan,1,0,1,0,0,0,0,0,1,1,0,0
papah matamu,1,1,1,0,0,0,1,0,0,1,0,0
jalan indonesia islam indah muslim diajak diskusi,1,0,0,1,1,0,0,0,0,0,1,0
ayat x9cbossku x9d x9cmaju x9d sedap diguna sopan ajar,1,1,1,0,0,0,0,0,1,1,0,0
sadah bankrut bro seiring perestroika cecep gorbachev,1,0,0,1,0,1,0,0,0,0,1,0
sayang industri oil gas kebanyakan warga manakah anak melayu,0,0,0,0,0,0,0,0,0,0,0,0
setuju maafkan 100 menista agama kitab suci wahyu allah tafsiran apapun menyakiti hati pemeluk agama allah ganjaran sesuai dasar,0,0,0,0,0,0,0,0,0,0,0,0
iyakan dikasih menyipitkan matanya,0,0,0,0,0,0,0,0,0,0,0,0
ahmad dani ahmad dhani,1,1,1,0,0,0,0,0,1,1,0,0
pembatalan pembangunan proyek rencana kerja anggaran hambat pe umbuhan ekonomi jambi,0,0,0,0,0,0,0,0,0,0,0,0
hargai pendapat pendapat,0,0,0,0,0,0,0,0,0,0,0,0
news ketua dewan perwakilan rakyat dorong inspirasi kreatif pemerintah sesuai budaya pancasila,0,0,0,0,0,0,0,0,0,0,0,0
cantik pengagum tengku zul,0,1,0,0,0,0,0,0,0,0,0,0
hehe ya bah suka membanding bandingkan,0,0,0,0,0,0,0,0,0,0,0,0
pilih jokowi ekonomi meroket,0,0,0,0,0,0,0,0,0,0,0,0
anies calon presiden prabowo beliau amanah amanah beliau kandidat terbagus mendampingi prabowo zeng hai jian aktivis kalangan tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
terlepas sejatinya laki laki harga laki laki,0,0,0,0,0,0,0,0,0,0,0,0
dewan perwakilan rakyat tekan jokowi jokowi menolak dewan perwakilan rakyat bikin hak angket turunkan jokowi,1,0,1,0,0,0,0,0,1,1,0,0
mubalig pimpin mesjid akui mengandalkan rakyat umat islam giring otaknya suka kacungnya cukong biarkan rakyat umat islam rencana 2019 ganti pra,1,1,1,0,0,0,0,0,1,1,0,0
alhamdulillah bersahaja mudah mudahan fokus prestasi terbuai popularitas ainer politikus stay away from him menyumbang silakan bentuk tabungan ikhlas pame,0,0,0,0,0,0,0,0,0,0,0,0
ya bro dicek dewan masjid indonesia penilaiannya khotbah jumat plus daftar mubalignya tendensi over judgement biasalah zalim x90,0,0,0,0,0,0,0,0,0,0,0,0
kasih ah berguna,1,1,1,0,0,0,0,0,1,1,0,0
pilihan kepala daerah damai wujudkan pesta demokrasi aman,0,0,0,0,0,0,0,0,0,0,0,0
menunggu reaksi denny siregar cita citanya memenjarakan tinggal kenangan dasar,1,1,1,0,0,0,0,0,1,1,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
wakil gubernur daerah khusus kota jaka a hadir kantor dasar pengenaan pajak ai keadilan sejahtera duduk meja ketua majelis syura habib wakil ketua majelis syura presiden ai keadilan sejahtera ketua tasyakuran,0,0,0,0,0,0,0,0,0,0,0,0
rakyat terbelah pemilihan presiden wajar nas terbelah pemilihan presiden 2016 terpecah konflik merusak nkr proksi menjajah ri,0,0,0,0,0,0,0,0,0,0,0,0
nona pulang teriak nona dimana mengintip kamarnya kaget lihat nona gesekan bantal mama,0,1,0,0,0,0,0,0,0,0,0,0
ekonomi dijajah cina koruptor kelas kakap cina eh dilan 10 juta lapangan pekerjaan j,0,0,0,0,0,0,0,0,0,0,0,0
berita islam rizal ramli pasca gubernur daerah khusus kota jaka a sejuk tenang,0,0,0,0,0,0,0,0,0,0,0,0
doa hilang marah a x99uzubillahi minasy syaithanir rajimi allahummaghfirli zanbi azab qalbi wa ajirni minasy syaithanir rajimi maksudnya ya allah ampunilah dosaku hilangkanlah kepanasan hatiku lepaskanlah syaitan,0,0,0,0,0,0,0,0,0,0,0,0
dicap radikal buktinya sepe i organisasi masyarakat terang terangan mendukung isis melabeli umat ulama berbeda pendapat,0,0,0,0,0,0,0,0,0,0,0,0
gelas kopi barulah temukan kekasihnya terserak hitam diciptakan tuhan uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
percayalah beragama pembajak agama fasih melafalkan ayat ayat tuhan kutukan terburuk mulut nama ayat ayat tuhan,1,0,0,1,1,0,0,0,0,0,1,0
samakan jual gih laku,0,1,0,0,0,0,0,0,0,0,0,0
mantan menteri jaga wibawa turunkan berita hoaks ribut asli habis disalahkan beloon,1,0,1,0,0,0,0,0,1,1,0,0
bersemangat orang cerita politik kononnya nak tegakkan islam makanan ambil masuk mulut tegur baca bismillah tukar topik cerita pasal ronaldhinho nak main tim perak liga super,0,0,0,0,0,0,0,0,0,0,0,0
iklan ahok jahat ahok menciptakan bara api rakyat pribumi tionghoa dibalut fobia ahok racist,1,1,1,0,1,1,0,0,0,1,0,0
menteri perekonomian politik hukum keamanan heran muncul usulan pilihan kepala daerah dipilih dewan perwakilan rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
be anya x9caza benci film ttm x9d jawabannya x9cpemainnya adipati x9d simple adipati ganteng aktor beretika childish drama hidupnya his picture always in my explore i x9e,0,1,0,0,0,0,0,0,0,0,0,0
norak,0,1,0,0,0,0,0,0,0,0,0,0
staquf yahudi tulen benci arab,1,1,1,0,1,0,0,0,0,1,0,0
tikus maksudnya lis wkwk,0,0,0,0,0,0,0,0,0,0,0,0
gue suka bangtan kumat ayo ayo,0,1,0,0,0,0,0,0,0,0,0,0
spoiler infinity war,1,1,0,1,0,0,0,0,1,0,1,0
jaman bahan bakar minyak rakyat susah gara gara jokowi,1,0,1,0,0,0,0,0,1,1,0,0
salut to the master dewan kapasitas menang uang koneksi memiliki uangnya kapasitasnya mantap stp pembicaraannya kajian,0,0,0,0,0,0,0,0,0,0,0,0
belajar merayu jokowi menteri barangkali,1,0,1,0,0,0,0,0,1,1,0,0
uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
kenali menge i sepe hati perasaan,0,1,0,0,0,0,0,0,0,0,0,0
ah mu zon,1,1,1,0,0,0,1,0,0,1,0,0
gus ipul diusung ai demokrasi indonesia perjuangan didukung koalisi gerindra ai keadilan sejahtera tim ipul menyerang mbak khofifah ujaran kebencian tim khofifah didukung golkar nasional demokrat ujaran kebencian ipul damai ayem,0,0,0,0,0,0,0,0,0,0,0,0
didungukan diperbudak islam hnw allah subhanahu wa taala tuhan sosok biadab,1,1,0,1,1,0,0,0,0,0,1,0
pelupa otak menyambung,1,0,1,0,0,0,0,0,1,1,0,0
penyakit sembuh gerombolan bongkrek penyakit panik balas dendam akibat kekalahan pemilihan presiden 2014 uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
makan berbentuk wang haram muka perangai politikus ronggeng,1,1,0,1,0,0,1,0,0,0,1,0
orang berbeda cong uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
ditunggangi jumbo bool te arik nikmatnya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
gubernur presiden,0,0,0,0,0,0,0,0,0,0,0,0
paul pogba selebrasi gol terdengar tiruan suara uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
responden institute of southeast asian studies orang indonesia keturunan cina memiliki loyalitas republik rakyat cina,1,0,0,1,0,1,0,0,0,0,1,0
pekerja lokal cari patut disalahkan pekerja beda bicarakan cari solusi,0,0,0,0,0,0,0,0,0,0,0,0
berani indonesia republik rakyat cina,1,0,1,0,0,0,0,0,1,1,0,0
nyinyir,1,1,0,1,0,0,0,0,1,0,1,0
massa memprovokasi be eriak ganyang ai indonesia,1,0,0,1,0,0,0,0,1,0,0,1
,1,1,1,0,0,0,0,1,0,1,0,0
prabowo panik prabowo membabi erang elite politik bermental maling kritik konsep kritik terarah,0,1,0,0,0,0,0,0,0,0,0,0
berita duka meninggal tenang liu kiun jie persatuan umat islam kiun rumah sakit vincentius singkawang x99 x8f x99 x8f x99 x8f,0,0,0,0,0,0,0,0,0,0,0,0
menggonggong anies jalan,1,1,1,0,0,0,0,0,1,1,0,0
oh ejek,0,1,0,0,0,0,0,0,0,0,0,0
tommy dikenakan pasal berlapis korupsi pembunuhan hakim agung diskon besaran era susilo bambang yudhoyono uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
like x91 x8c x8f xb,0,1,0,0,0,0,0,0,0,0,0,0
xad be epi,1,1,1,0,0,0,0,0,1,1,0,0
9 a lot of people think that i cina japanese korean mataku kulitku putih langsat in fact keluargaku darah cinanya dibercandai lahir te ukar anak orang,0,0,0,0,0,0,0,0,0,0,0,0
hibahan penawaran program diploma pendidikan lepasan ijazah dpli program ijazah sarjana muda pendidikan pendidikan islam ismppi kemasukan september 2018 unisza sukacita dimaklumkan universitas sultan zainal,0,0,0,0,0,0,0,0,0,0,0,0
pemerintah provinsi daerah khusus kota bangun pusat jajanan betawi kota inews budaya penelitian berita,0,0,0,0,0,0,0,0,0,0,0,0
gue lihat anies kurangnya ya gue membandingkan ahok mudah bilang pemahaman nenek orang dihadapan publik rapat internal gue mending anies ya,1,1,1,0,0,0,0,0,1,1,0,0
halo ustad siauw nama albe kristen mencari mengikuti ustad belajar islam semoga diperbolehkan,0,0,0,0,0,0,0,0,0,0,0,0
tolong analisa sejarah kejatuhan pekerjaan uthmaniyah kerajaan khalifah islam menyebabkan palestina jatuh tangan yahudi mustafa kamal ata urk kuat kuasakan mengubah turki kononnya membawa agenda turki modern,0,0,0,0,0,0,0,0,0,0,0,0
salah betina gentayangan duku calon legislatif gagal nsi penipu ijazah palsu nskg ber xa6,1,1,1,0,0,0,0,0,1,1,0,0
prabowo presiden istri indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
temannya role memainkan game ai demokrasi indonesia perjuangan pilihan legislatif amp pemilihan presiden 17 april 2019 ai demokrasi indonesia perjuangan nomor urut 3 ai politik pese a pemilihan 2019 amp mencalonkan insinyur joko widodo jokowi calon presiden republik indonesia 2019 2024,0,0,0,0,0,0,0,0,0,0,0,0
haha lahir keahlian 1 tukang tipu ketulungan plonga plongo mengakibatkan optimisme 2019 ganti presiden plonga plongo dunning,1,1,0,1,0,0,0,0,1,0,1,0
bu,0,0,0,0,0,0,0,0,0,0,0,0
anak daerah khusus kota jaka a ya 21 berfoto wakil gubernur daerah khusus kota jaka a,0,0,0,0,0,0,0,0,0,0,0,0
terpilihnya presiden muslim singapura singapura negara,1,1,0,1,0,0,0,0,1,0,1,0
didik mukrianto pilihan kepala daerah langsung demokrat jadikan peraturan pemerintah pengganti undang undang era susilo bambang yudhoyono acuan,0,0,0,0,0,0,0,0,0,0,0,0
job freelance mengajar privat sesuai passion gaji kerja orang kerjanya jam 2 siang palingan jam 8 malam way kenapaaa menolak daftar pas sepi j,0,0,0,0,0,0,0,0,0,0,0,0
gus ipul jadikan madura pusat ekonomi syariat jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
jokowi mengakui presiden urusan daerah khusus kota mudah diatasi,1,1,1,0,0,0,0,0,1,1,0,0
terima kasih informasinya mohon mas jean ivan berkenan kirimkan akun direct message maklum gadget er gagap terima kasih,0,1,0,0,0,0,0,0,0,0,0,0
yudas kebanyakan protestan bilang saudara kandung katolik ya bilangnya sepupu,0,0,0,0,0,0,0,0,0,0,0,0
cinta gelap gelap hitam hitam baca twit,0,1,0,0,0,0,0,0,0,0,0,0
alhamdulillah pagi salat subuh masjid raya kaum salah masjid te ua indonesia cagar budaya terletak nagari kaum kecamatan kaum kabupaten tanah datar sumatra barat,0,0,0,0,0,0,0,0,0,0,0,0
takjub ngileeee canggih mobil berasa kit reader knight rider starring david hasselhoff marah mengerem,0,1,0,0,0,0,0,0,0,0,0,0
he sok pemes rupiah muka orang tua agama agama 35,1,1,1,0,1,0,1,1,0,1,0,0
diam anaconda,1,1,1,0,0,0,0,0,1,1,0,0
hai avia maaf lihat mentionnya maaf gue buka twitter wkwk apakabsss,0,0,0,0,0,0,0,0,0,0,0,0
manusia ku duga,0,1,0,0,0,0,0,0,0,0,0,0
menolak penerapan pasal penodaan agama memilih membungkam mulut memfiktifkan kitab suci duel argumen,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
bermusuhan sak rasakan cocotmu kehilangan konco 1 koyo koe ra rugi x8f,1,1,1,0,0,0,0,0,1,1,0,0
jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks warga kemlaten,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
sesungguhnya salat berat dilaksanakan orang orang salat isya salat subuh bukhari,0,0,0,0,0,0,0,0,0,0,0,0
anti islam tumbangkan 2019,1,0,1,0,1,0,0,0,0,0,0,1
gubernur jaman now cerdas pilihan gubernur 2018 pilihan gubernur jawa hoaks ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
6 praktiknya ai keadilan sejahtera daerah daerah mendukung calon legislatif kada kristen dalil dalil membenarkan praktik marak era,0,0,0,0,0,0,0,0,0,0,0,0
dukung 2 periode orangnya ya 2019 ganti presiden balikan solo 2019 jokowi diganti,1,0,0,1,0,0,0,0,1,0,1,0
salam ah kitab rasulullah sallallahu alaihi wasallam x98alaihi wa salam bersabda x9d salam orang orang yahudi nasrani xa6 x9d muslim,0,0,0,0,0,0,0,0,0,0,0,0
hambalang gara gara susilo bambang yudhoyono anak buah masuk bui jokowi,1,0,1,0,0,0,0,0,1,1,0,0
akibat duk hadiri jamuan raya terpaksa main elliptical machine kekal fit bakar kalori nasihat trainer kena kuat sehat lawan zalim ph,0,0,0,0,0,0,0,0,0,0,0,0
diretweet,1,1,1,0,0,0,0,0,1,1,0,0
nama islami kelakuan aduh tampang menyesakkan oi,1,1,1,0,1,0,1,0,0,1,0,0
oke tunggu bang jafar insya allah saksi warga nu mengawal,0,0,0,0,0,0,0,0,0,0,0,0
lengkap kubu anies sandi tukang cabul,1,0,1,0,0,0,0,0,1,1,0,0
rocky gerung gerung bambang isuzu cewek many magic kom isu dunia maya mantan,0,0,0,0,0,0,0,0,0,0,0,0
survei dimana haha respondennya kodok x ya,1,1,0,1,0,0,0,0,1,0,1,0
,0,0,0,0,0,0,0,0,0,0,0,0
percaya induknya penista ditahan dibela uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
junros qqqq dewa editnya anti klub,0,1,0,0,0,0,0,0,0,0,0,0
masjid tua candi candi milik kerajaan hindu buddha nusantara usir cina pendatang,1,0,0,1,0,1,0,0,0,0,1,0
cabul kriminal mengoceh kriminalisasi ulama dasar,1,1,1,0,0,0,0,1,0,1,0,0
mengaku negara demokrasi ya bubarkan komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1
teman gue errr gue psiko laba diinjak makan namanya,0,1,0,0,0,0,0,0,0,0,0,0
teman makan teman janji menyontek ujian pas giliran ujian pura pura xa6,0,1,0,0,0,0,0,0,0,0,0,0
4 model ifikasi tanah ala jokowi semeter persegi tanah diambil tangan tuan tuan tanah didistrusikan petani be anah berdasar prinsip berkeadilan keadilan tanah,0,0,0,0,0,0,0,0,0,0,0,0
agama,0,0,0,0,0,0,0,0,0,0,0,0
nurul arifin goyah hadapi survei bandung cantik bandung harmonis bandung memilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0
hitung hitungan takut biayanya om air asia lokasi puluh meter laut habis biaya triliun danau tergantung pemerintah kerja rescue o,0,0,0,0,0,0,0,0,0,0,0,0
tiang listrik li junhui gue tabrak pakai bajaj dipasangkan bom dasar,1,1,1,0,0,0,1,0,0,1,0,0
panggil panggil me as,0,0,0,0,0,0,0,0,0,0,0,0
coba sebutkan hoaks ya,0,0,0,0,0,0,0,0,0,0,0,0
lakukan jual negara bangun kaki orang kaki bayar hutang utang bosmu eeeh kekayaanmu,1,1,1,0,0,0,0,0,1,1,0,0
gunung,0,0,0,0,0,0,0,0,0,0,0,0
te awa mulu,1,1,1,0,0,0,0,0,1,1,0,0
hoooy ayo balas malu kaum hhhhh gelar ahli provokator buatmu,1,1,1,0,0,0,1,0,0,1,0,0
gaduh panggil butuh manusia,1,1,0,1,0,0,0,0,1,0,1,0
kuat beli telur tebar hoaks kuat ya koruptor selangkangan coba lihat pakai mata otak gubernuran koruptor cewek pret telur murah ceria,1,1,1,0,0,0,0,0,1,1,0,0
mulia pengangguran berkurang perhatian rakyat rakyat cina 2019 nyalon pemilihan presiden terpilih 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
2beer bosan tubir rupiah lihat seru,0,1,0,0,0,0,0,0,0,0,0,0
sukar memahami rakyat palestina yahudi menjajah rakyat turki khilafah dijatuhkan,0,0,0,0,0,0,0,0,0,0,0,0
ditipu pemilihan presiden 2014 buzzer dosa menipu,1,1,1,0,0,0,0,0,1,1,0,0
2 jam memuaskan keren film uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
manusia perlente gayamu meleteh jambu mente manusia berdasi omonganmu bau terasi kelakuanmu tersisi manusia sombong suka menggonggong manusia biadab ntk adab manusia ntk,1,1,1,0,0,0,0,0,1,1,0,0
not wkwk,0,1,0,0,0,0,0,0,0,0,0,0
mencalonkan suka menabrak aturan hukum,1,0,0,1,0,0,0,0,1,0,1,0
